team,season,player_name,jersey_number,height,weight,college,player_id
PHI,2012,Bryce Brown,34,72.0,223.0,Kansas State,00-0029429
ATL,2012,Travian Robertson,92,76.0,304.0,,00-0029430
PHI,2012,Damaris Johnson,13,68.0,170.0,Tulsa,00-0029435
PHI,2012,Chris Polk,32,71.0,222.0,Washington,00-0029438
PHI,2012,Emil Igwenagu,41,74.0,245.0,,00-0029440
OAK,2012,Jeremy Stewart,32,73.0,218.0,,00-0029441
SD,2012,Sean Cattouse,40,74.0,218.0,,00-0029451
SD,2012,Greg Gatson,31,71.0,165.0,,00-0029454
OAK,2012,Nick Guess,60,74.0,250.0,,00-0029455
SD,2012,Mike Harris,79,77.0,318.0,UCLA,00-0029457
MIA,2012,DeAndre Presley,21,71.0,180.0,,00-0029463
SD,2012,Mike Willie,83,74.0,220.0,,00-0029464
CIN,2012,Emmanuel Lamur,59,76.0,232.0,Kansas State,00-0029479
DAL,2012,Ben Bass,79,77.0,283.0,,00-0029491
OAK,2012,Jamize Olawale,49,73.0,238.0,North Texas,00-0029492
CHI,2012,Ryan Quigley,1,75.0,188.0,Boston College,00-0029493
CHI,2012,Joe Anderson,19,73.0,196.0,,00-0029494
SEA,2012,Hebron Fangupo,95,72.0,324.0,,00-0029508
PIT,2012,Hebron Fangupo,69,72.0,324.0,,00-0029508
NYJ,2012,Jonathan Grimes,21,70.0,207.0,William & Mary,00-0029510
JAX,2012,Jonathan Grimes,43,70.0,207.0,William & Mary,00-0029510
HST,2012,Jonathan Grimes,43,70.0,207.0,William & Mary,00-0029510
JAX,2012,Jerrell Jackson,18,73.0,185.0,,00-0029511
PHI,2012,Nate Menkin,74,76.0,296.0,,00-0029518
HST,2012,Eddie Pleasant,35,70.0,213.0,Oregon,00-0029520
HST,2012,Cody White,67,75.0,303.0,,00-0029522
KC,2012,Jeff Allen,71,76.0,315.0,Illinois,00-0029524
SD,2012,Brandon Taylor,28,71.0,205.0,,00-0029525
ATL,2012,Lamar Holmes,76,77.0,333.0,Southern Mississippi,00-0029527
ARZ,2012,Bobby Massie,70,78.0,316.0,Mississippi,00-0029528
TEN,2012,Coty Sensabaugh,24,71.0,189.0,Clemson,00-0029529
ARZ,2012,Justin Bethel,31,72.0,190.0,Presbyterian,00-0029530
ARZ,2012,Ryan Lindley,14,76.0,230.0,San Diego State,00-0029531
KC,2012,Rich Ranglin,67,74.0,315.0,,00-0029540
BUF,2012,Stephon Gilmore,27,72.0,190.0,South Carolina,00-0029542
KC,2012,Donald Stephenson,79,78.0,312.0,Oklahoma,00-0029543
TEN,2012,Mike Martin,93,73.0,306.0,,00-0029544
WAS,2012,Keenan Robinson,52,75.0,238.0,Texas,00-0029545
ARZ,2012,Senio Kelemete,64,76.0,301.0,Washington,00-0029546
IND,2012,Vick Ballard,33,70.0,217.0,Mississippi State,00-0029547
IND,2012,LaVon Brazill,15,71.0,191.0,,00-0029548
ARZ,2012,Nate Potter,76,77.0,295.0,,00-0029551
NYJ,2012,Antonio Allen,39,73.0,210.0,South Carolina,00-0029553
IND,2012,Chandler Harnish,8,74.0,220.0,,00-0029554
NYJ,2012,Quinton Coples,98,78.0,290.0,,00-0029559
CIN,2012,Dre Kirkpatrick,27,74.0,190.0,Alabama,00-0029560
BUF,2012,Cordy Glenn,77,77.0,345.0,Georgia,00-0029561
TB,2012,Lavonte David,54,73.0,233.0,Nebraska,00-0029562
DEN,2012,Omar Bolden,31,70.0,195.0,Arizona State,00-0029563
TEN,2012,Zach Brown,55,73.0,242.0,North Carolina,00-0029566
PHI,2012,Nick Foles,9,78.0,243.0,Arizona,00-0029567
DEN,2012,Malik Jackson,70,77.0,270.0,Tennessee,00-0029568
NE,2012,Nate Ebner,43,72.0,210.0,Ohio State,00-0029570
MIA,2012,Kheeston Randall,97,76.0,309.0,,00-0029571
MIN,2012,Jarius Wright,17,70.0,180.0,Arkansas,00-0029572
IND,2012,Josh Chapman,61,72.0,316.0,,00-0029574
MIN,2012,Robert Blanton,36,73.0,200.0,Notre Dame,00-0029575
MIN,2012,Blair Walsh,3,70.0,192.0,Georgia,00-0029576
DEN,2012,Danny Trevathan,59,73.0,232.0,Kentucky,00-0029577
MIN,2012,Audie Cole,57,76.0,239.0,North Carolina State,00-0029578
MIA,2012,Rishard Matthews,86,72.0,210.0,Nevada,00-0029580
IND,2012,Jerry Brown,57,76.0,265.0,,00-0029584
NE,2012,Chandler Jones,95,77.0,260.0,Syracuse,00-0029585
DEN,2012,Derek Wolfe,95,77.0,300.0,Cincinnati,00-0029586
MIN,2012,Rhett Ellison,40,77.0,250.0,USC,00-0029587
CIN,2012,Dan Herron,34,70.0,215.0,,00-0029588
TEN,2012,Scott Solomon,90,75.0,262.0,Rice,00-0029589
TEN,2012,Taylor Thompson,84,78.0,280.0,,00-0029590
CIN,2012,Kevin Zeitler,68,76.0,315.0,Wisconsin,00-0029592
MIA,2012,Jonathan Martin,71,77.0,312.0,,00-0029593
MIA,2012,Josh Kaddu,57,75.0,242.0,Oregon,00-0029595
NE,2012,Alfonzo Dennard,37,70.0,200.0,,00-0029596
BLT,2012,Justin Tucker,9,72.0,180.0,Texas,00-0029597
JAX,2012,Andre Branch,90,76.0,265.0,Clemson,00-0029600
WAS,2012,Kirk Cousins,12,75.0,209.0,Michigan State,00-0029604
MIN,2012,Harrison Smith,22,74.0,214.0,Notre Dame,00-0029606
NYJ,2012,Demario Davis,56,74.0,239.0,Arkansas State,00-0029607
IND,2012,T.Y. Hilton,13,69.0,183.0,Florida International,00-0029608
DEN,2012,Philip Blake,64,75.0,320.0,,00-0029609
JAX,2012,Mike Harris,20,70.0,188.0,,00-0029610
SL,2012,Daryl Richardson,26,70.0,196.0,Abilene Christian,00-0029612
TB,2012,Doug Martin,22,69.0,215.0,Boise State,00-0029613
SL,2012,Chris Givens,13,72.0,198.0,,00-0029614
MIA,2012,Lamar Miller,26,70.0,218.0,Miami,00-0029615
SL,2012,Rokevious Watkins,73,75.0,338.0,,00-0029616
ATL,2012,Jonathan Massaquoi,96,74.0,264.0,,00-0029617
MIA,2012,Jorvorskie Lane,41,71.0,258.0,Texas A&M,00-0029619
JAX,2012,Brandon Marshall,53,73.0,238.0,Nevada,00-0029620
SL,2012,Greg Zuerlein,4,72.0,187.0,Missouri Western,00-0029621
JAX,2012,Jeris Pendleton,98,74.0,315.0,,00-0029622
SL,2012,Isaiah Pead,24,70.0,197.0,,00-0029626
OAK,2012,Jack Crawford,91,77.0,281.0,Penn State,00-0029627
OAK,2012,Christo Bilukidi,96,77.0,290.0,,00-0029628
SL,2012,Michael Brockers,90,77.0,322.0,Louisiana State,00-0029630
OAK,2012,Miles Burris,56,74.0,240.0,,00-0029631
CIN,2012,Mohamed Sanu,12,74.0,210.0,Rutgers,00-0029632
DAL,2012,James Hanna,84,76.0,249.0,Oklahoma,00-0029634
ARZ,2012,Michael Floyd,15,75.0,225.0,Notre Dame,00-0029638
ARZ,2012,Jamell Fleming,23,71.0,206.0,,00-0029639
SL,2012,Brian Quick,83,75.0,220.0,Appalachian State,00-0029640
DAL,2012,Tyrone Crawford,70,76.0,285.0,Boise State,00-0029641
NYJ,2012,Jordan White,89,72.0,215.0,,00-0029642
HST,2012,Whitney Mercilus,59,76.0,257.0,Illinois,00-0029643
PHI,2012,Ryan Rau,53,73.0,230.0,,00-0029645
NE,2012,Jake Bequette,92,76.0,265.0,,00-0029646
DAL,2012,Kyle Wilber,51,76.0,246.0,Wake Forest,00-0029647
DAL,2012,Matt Johnson,37,73.0,215.0,,00-0029648
PHI,2012,Fletcher Cox,91,76.0,298.0,Mississippi State,00-0029653
SF,2012,A.J. Jenkins,17,72.0,192.0,,00-0029654
NO,2012,Akiem Hicks,76,77.0,324.0,"Regina, Can.",00-0029657
NO,2012,Corey White,24,73.0,205.0,Samford,00-0029658
BUF,2012,T.J. Graham,11,71.0,188.0,North Carolina State,00-0029660
CLV,2012,Josh Gordon,13,75.0,225.0,Baylor,00-0029664
WAS,2012,Robert Griffin,10,74.0,217.0,Baylor,00-0029665
WAS,2012,Josh LeRibeus,67,74.0,315.0,Southern Methodist,00-0029666
IND,2012,Andrew Luck,12,76.0,234.0,Stanford,00-0029668
NE,2012,Dont'a Hightower,54,74.0,270.0,Alabama,00-0029669
TB,2012,Mark Barron,24,74.0,213.0,Alabama,00-0029670
DET,2012,Riley Reiff,71,78.0,313.0,Iowa,00-0029672
HST,2012,DeVier Posey,11,74.0,206.0,Ohio State,00-0029673
CLV,2012,Trent Richardson,33,69.0,230.0,,00-0029675
DAL,2012,Morris Claiborne,24,71.0,185.0,Louisiana State,00-0029676
CLV,2012,Brandon Weeden,3,75.0,220.0,Oklahoma State,00-0029677
PIT,2012,David DeCastro,66,77.0,316.0,Stanford,00-0029678
HST,2012,Brandon Brooks,79,77.0,340.0,"Miami, O.",00-0029679
SL,2012,Janoris Jenkins,21,70.0,193.0,North Alabama,00-0029681
DEN,2012,Brock Osweiler,6,79.0,240.0,Arizona State,00-0029682
DEN,2012,Ronnie Hillman,21,69.0,185.0,San Diego State,00-0029683
CIN,2012,Brandon Thompson,79,74.0,320.0,Clemson,00-0029684
GB,2012,Greg Van Roten,64,76.0,295.0,Pennsylvania,00-0029685
MIN,2012,Matt Kalil,75,78.0,308.0,USC,00-0029687
KC,2012,Dontari Poe,92,75.0,350.0,Memphis,00-0029688
IND,2012,Dwayne Allen,83,75.0,255.0,Clemson,00-0029689
SL,2012,Trumaine Johnson,22,74.0,204.0,Montana,00-0029690
MIN,2012,Josh Robinson,21,70.0,199.0,Central Florida,00-0029691
JAX,2012,Bryan Anger,19,75.0,202.0,California,00-0029692
MIA,2012,Olivier Vernon,50,74.0,268.0,Miami,00-0029693
MIA,2012,Michael Egnew,84,77.0,255.0,,00-0029694
CIN,2012,Chris Lewis-Harris,37,70.0,180.0,Tennessee-Chattanooga,00-0029696
IND,2012,Coby Fleener,80,78.0,252.0,Stanford,00-0029697
OAK,2012,Tony Bergstrom,70,77.0,310.0,Utah,00-0029699
MIA,2012,Ryan Tannehill,17,76.0,222.0,Texas A&amp;M,00-0029701
OAK,2012,Juron Criner,84,75.0,221.0,,00-0029702
JAX,2012,Justin Blackmon,14,73.0,210.0,Oklahoma State,00-0029707
TEN,2012,Kendall Wright,13,70.0,196.0,Baylor,00-0029708
SL,2012,Ty Nsekhe,60,80.0,325.0,Texas State,00-0029709
DET,2013,David Akers,2,70.0,200.0,,00-0000108
DEN,2013,Champ Bailey,24,72.0,192.0,,00-0000585
SF,2013,Phil Dawson,9,71.0,200.0,Texas,00-0004091
WAS,2013,London Fletcher,59,70.0,242.0,,00-0005322
ATL,2013,Tony Gonzalez,88,77.0,247.0,,00-0006101
IND,2013,Matt Hasselbeck,8,76.0,235.0,Boston College,00-0007091
DAL,2013,Jon Kitna,3,74.0,220.0,,00-0009311
CHI,2013,Patrick Mannelly,65,77.0,265.0,,00-0010341
DEN,2013,Peyton Manning,18,77.0,230.0,Tennessee,00-0010346
BUF,2013,Brian Moorman,8,72.0,174.0,,00-0011626
BLT,2013,Brandon Stokley,80,72.0,194.0,,00-0015754
IND,2013,Adam Vinatieri,4,72.0,208.0,South Dakota State,00-0016919
OAK,2013,Charles Woodson,24,73.0,210.0,Michigan,00-0018227
DAL,2013,Brian Waters,64,75.0,320.0,,00-0018584
JAX,2013,Brad Meester,63,75.0,292.0,,00-0018956
DEN,2013,Paris Lenon,51,74.0,240.0,,00-0019104
TB,2013,Rian Lindell,4,75.0,227.0,,00-0019310
ARZ,2013,Mike Leach,82,74.0,235.0,William & Mary,00-0019435
PIT,2013,Shayne Graham,17,72.0,210.0,,00-0019536
NO,2013,Shayne Graham,3,72.0,210.0,,00-0019536
ARZ,2013,John Abraham,55,76.0,263.0,,00-0019546
NE,2013,Tom Brady,12,76.0,225.0,Michigan,00-0019596
OAK,2013,Sebastian Janikowski,11,73.0,258.0,Florida State,00-0019646
HST,2013,Shane Lechler,9,74.0,237.0,Texas A&M,00-0019714
ARZ,2013,Jay Feely,4,70.0,208.0,,00-0019770
PHI,2013,Michael Vick,7,72.0,215.0,Virginia Tech,00-0020245
CHI,2013,Roberto Garza,63,74.0,310.0,,00-0020260
CAR,2013,Steve Smith,89,69.0,185.0,Utah,00-0020337
DET,2013,Dominic Raiola,51,73.0,295.0,,00-0020445
NE,2013,Andre Carter,96,76.0,260.0,,00-0020489
WAS,2013,Santana Moss,89,70.0,189.0,,00-0020494
IND,2013,Reggie Wayne,87,72.0,200.0,,00-0020498
GB,2013,Ryan Pickett,79,74.0,340.0,,00-0020515
NYG,2013,Shaun Rogers,95,76.0,350.0,,00-0020528
NO,2013,Drew Brees,9,72.0,209.0,Purdue,00-0020531
SF,2013,Justin Smith,94,76.0,285.0,,00-0020535
ATL,2013,Matt Bryant,3,69.0,203.0,Baylor,00-0020578
DET,2013,Shaun Hill,14,75.0,220.0,Maryland,00-0020679
CIN,2013,James Harrison,92,72.0,275.0,Kent State,00-0020712
PIT,2013,Ryan Clark,25,71.0,205.0,,00-0020840
TEN,2013,Rob Bironas,2,72.0,208.0,,00-0020962
CLV,2013,Billy Cundiff,8,73.0,212.0,Drake,00-0020972
SL,2013,Will Witherspoon,51,73.0,242.0,,00-0021085
DET,2013,Justin Bannan,97,75.0,312.0,,00-0021092
CHI,2013,Julius Peppers,90,79.0,287.0,North Carolina,00-0021140
SD,2013,Dwight Freeney,93,73.0,268.0,Syracuse,00-0021146
IND,2013,Deion Branch,86,69.0,195.0,,00-0021192
CHI,2013,Josh McCown,12,76.0,213.0,Sam Houston State,00-0021206
NYJ,2013,David Garrard,4,73.0,236.0,,00-0021231
ARZ,2013,Dave Zastudil,9,75.0,220.0,,00-0021235
PIT,2013,Larry Foote,50,73.0,239.0,,00-0021246
SF,2013,Jonathan Goodwin,59,75.0,318.0,,00-0021267
PIT,2013,Brett Keisel,99,77.0,285.0,,00-0021344
NYJ,2013,Ed Reed,22,71.0,205.0,,00-0021377
HST,2013,Ed Reed,20,71.0,205.0,,00-0021377
DEN,2013,Quentin Jammer,23,72.0,204.0,,00-0021381
BLT,2013,Bryant McKinnie,78,80.0,352.0,,00-0021383
MIA,2013,Bryant McKinnie,78,80.0,352.0,,00-0021383
OAK,2013,Andre Gurode,64,76.0,320.0,,00-0021385
ARZ,2013,Carson Palmer,3,77.0,235.0,USC,00-0021429
PHI,2013,Jon Dorenbos,46,72.0,250.0,Texas-El Paso,00-0021451
PIT,2013,Mat McBriar,10,72.0,227.0,,00-0021488
CAR,2013,Quintin Mikell,27,70.0,205.0,,00-0021512
SD,2013,Antonio Gates,85,76.0,255.0,Kent State,00-0021547
SF,2013,Kassim Osgood,14,77.0,220.0,,00-0021570
SEA,2013,Chris Clemons,91,75.0,254.0,Georgia,00-0021577
DET,2013,Israel Idonije,77,78.0,275.0,,00-0021604
DAL,2013,Tony Romo,9,74.0,236.0,Eastern Illinois,00-0021678
CAR,2013,Colin Cole,91,74.0,335.0,Iowa,00-0021684
NYG,2013,Cullen Jenkins,99,74.0,305.0,Central Michigan,00-0021706
PIT,2013,Ivan Taylor,24,74.0,195.0,,00-0021891
NYG,2013,David Diehl,66,77.0,304.0,,00-0021922
NYG,2013,Josh Brown,3,72.0,202.0,,00-0021940
ATL,2013,Asante Samuel,22,70.0,185.0,,00-0021956
ATL,2013,Osi Umenyiora,50,75.0,255.0,,00-0021977
WAS,2013,Nick Barnett,55,74.0,228.0,,00-0021990
CAR,2013,Drayton Florence,29,72.0,200.0,,00-0021994
IND,2013,Cory Redding,90,76.0,318.0,Texas,00-0021998
DET,2013,Nate Burleson,13,72.0,198.0,,00-0021999
SD,2013,Mike Scifres,5,74.0,215.0,,00-0022017
HST,2013,Andre Johnson,80,75.0,230.0,,00-0022044
CIN,2013,Terence Newman,23,70.0,192.0,Kansas State,00-0022045
TEN,2013,Visanthe Shiancoe,80,76.0,250.0,,00-0022054
GB,2013,Seneca Wallace,9,71.0,205.0,,00-0022055
IND,2013,Robert Mathis,98,74.0,246.0,Alabama A&M,00-0022059
ARZ,2013,Yeremiah Bell,37,72.0,205.0,,00-0022067
MIN,2013,Kevin Williams,93,77.0,311.0,Oklahoma State,00-0022073
SF,2013,Nnamdi Asomugha,28,74.0,210.0,,00-0022077
DET,2013,Rashean Mathis,31,73.0,195.0,Bethune-Cookman,00-0022080
SF,2013,Anquan Boldin,81,73.0,220.0,Florida State,00-0022084
CAR,2013,Jordan Gross,69,76.0,305.0,,00-0022117
PIT,2013,Troy Polamalu,43,70.0,207.0,,00-0022119
NYJ,2013,Calvin Pace,97,76.0,265.0,Wake Forest,00-0022120
WAS,2013,Rex Grossman,8,73.0,225.0,,00-0022121
CHI,2013,Charles Tillman,33,74.0,198.0,Louisiana-Lafayette,00-0022123
DAL,2013,Jason Witten,82,78.0,261.0,Tennessee,00-0022127
CHI,2013,Lance Briggs,55,73.0,244.0,,00-0022128
HST,2013,Wade Smith,74,76.0,295.0,,00-0022131
SD,2013,Jarret Johnson,96,75.0,260.0,,00-0022139
IND,2013,Aubrayo Franklin,97,73.0,320.0,,00-0022147
OAK,2013,Tony Pashos,79,78.0,325.0,,00-0022149
BLT,2013,Terrell Suggs,55,75.0,260.0,Arizona State,00-0022161
BLT,2013,Dallas Clark,87,75.0,252.0,,00-0022165
CIN,2013,Chris Crocker,32,71.0,197.0,,00-0022167
CLV,2013,Willis McGahee,26,72.0,235.0,,00-0022178
CAR,2013,Travelle Wharton,70,76.0,315.0,,00-0022214
MIA,2013,Tyson Clabo,77,78.0,315.0,,00-0022245
DEN,2013,Mike Adams,20,71.0,200.0,Delaware,00-0022247
TEN,2013,George Wilson,21,72.0,210.0,,00-0022341
BLT,2013,Vonta Leach,44,72.0,260.0,,00-0022397
SD,2013,Malcom Floyd,80,77.0,225.0,Wyoming,00-0022414
DEN,2013,Wes Welker,83,69.0,185.0,Texas Tech,00-0022427
DET,2013,Don Muhlbach,48,76.0,265.0,Texas A&amp;M,00-0022455
CHI,2013,Jeremy Cain,44,73.0,245.0,,00-0022502
NO,2013,Jabari Greer,33,71.0,180.0,,00-0022527
PHI,2013,Jason Peters,71,76.0,328.0,Arkansas,00-0022531
NE,2013,Tommy Kelly,93,78.0,310.0,,00-0022539
MIN,2013,Cullen Loeffler,46,77.0,241.0,Texas,00-0022581
PHI,2013,Donnie Jones,8,74.0,221.0,LSU,00-0022684
JAX,2013,Jason Babin,58,75.0,267.0,Western Michigan,00-0022695
NE,2013,Vince Wilfork,75,74.0,325.0,Miami (Fla.),00-0022712
DEN,2013,Shaun Phillips,90,75.0,255.0,,00-0022723
KC,2013,Dunta Robinson,21,70.0,183.0,,00-0022735
ATL,2013,Steven Jackson,39,74.0,240.0,Oregon State,00-0022736
MIN,2013,Jared Allen,69,78.0,270.0,Idaho State,00-0022740
CAR,2013,Dwan Edwards,92,75.0,305.0,Oregon State,00-0022750
NO,2013,Jonathan Vilma,51,73.0,230.0,,00-0022778
CHI,2013,D.J. Williams,58,73.0,242.0,,00-0022780
SL,2013,Max Starks,79,80.0,345.0,,00-0022785
HST,2013,Matt Schaub,8,77.0,235.0,Virginia,00-0022787
HST,2013,Antonio Smith,94,76.0,289.0,Oklahoma State,00-0022793
NYG,2013,Eli Manning,10,76.0,218.0,Mississippi,00-0022803
SD,2013,Nick Hardwick,61,76.0,305.0,,00-0022804
MIA,2013,Randy Starks,94,75.0,305.0,Maryland,00-0022805
PIT,2013,Jerricho Cotchery,89,73.0,200.0,North Carolina State,00-0022811
SF,2013,Andy Lee,4,74.0,180.0,Pittsburgh,00-0022824
SL,2013,Scott Wells,63,74.0,302.0,,00-0022832
NYG,2013,Chris Snee,76,75.0,305.0,,00-0022838
BLT,2013,Daryl Smith,51,74.0,248.0,Georgia Tech,00-0022839
CAR,2013,Ben Hartsock,84,76.0,265.0,,00-0022847
ATL,2013,Sean Locklear,77,76.0,310.0,,00-0022855
PHI,2013,Isaac Sopoaga,97,74.0,330.0,,00-0022863
NE,2013,Isaac Sopoaga,90,74.0,330.0,,00-0022863
NO,2013,Luke McCown,7,76.0,217.0,Louisiana Tech,00-0022864
CIN,2013,Robert Geathers,91,75.0,280.0,,00-0022867
JAX,2013,Josh Scobee,10,73.0,210.0,Louisiana Tech,00-0022874
HST,2013,Greg Jones,33,73.0,251.0,,00-0022897
PIT,2013,Will Allen,20,73.0,203.0,Ohio State,00-0022900
DAL,2013,Will Allen,26,73.0,203.0,Ohio State,00-0022900
ARZ,2013,Larry Fitzgerald,11,75.0,218.0,Pittsburgh,00-0022921
NYJ,2013,Kellen Winslow,81,76.0,240.0,,00-0022922
WAS,2013,DeAngelo Hall,23,70.0,193.0,Virginia Tech,00-0022923
PIT,2013,Ben Roethlisberger,7,77.0,241.0,"Miami, O.",00-0022924
ARZ,2013,Karlos Dansby,56,76.0,250.0,Auburn,00-0022927
ARZ,2013,Darnell Dockett,90,76.0,290.0,,00-0022930
SD,2013,Philip Rivers,17,77.0,228.0,North Carolina State,00-0022942
NO,2013,Benjamin Watson,82,75.0,255.0,Georgia,00-0022943
TB,2013,Andrew Economos,48,73.0,250.0,,00-0022975
NE,2013,Dan Connolly,63,76.0,305.0,,00-0022979
GB,2013,John Kuhn,30,72.0,250.0,Shippensburg,00-0022999
PIT,2013,Shaun Suisham,6,72.0,200.0,Bowling Green State,00-0023001
PIT,2013,Greg Warren,60,75.0,252.0,North Carolina,00-0023003
NO,2013,Chris Carr,31,70.0,182.0,,00-0023008
SEA,2013,Brandon Browner,39,76.0,221.0,,00-0023013
BUF,2013,Erik Pears,79,80.0,316.0,,00-0023016
SD,2013,Nick Novak,9,72.0,198.0,Maryland,00-0023096
MIA,2013,John Denney,92,77.0,255.0,Brigham Young,00-0023173
NYJ,2013,Joshua Cribbs,16,73.0,192.0,,00-0023176
OAK,2013,Jon Condo,59,75.0,245.0,Maryland,00-0023177
SL,2013,Harvey Dahl,62,77.0,306.0,,00-0023180
SEA,2013,Heath Farwell,55,72.0,235.0,,00-0023215
TB,2013,Michael Koenen,9,71.0,198.0,,00-0023234
CHI,2013,Robbie Gould,9,72.0,185.0,Penn State,00-0023252
ARZ,2013,Lorenzo Alexander,97,73.0,244.0,California,00-0023259
BUF,2013,Jim Leonhard,35,68.0,188.0,,00-0023287
DAL,2013,L.P. Ladouceur,91,77.0,259.0,California,00-0023298
NO,2013,Lance Moore,16,69.0,190.0,Toledo,00-0023310
SF,2013,Raymond Ventrone,41,70.0,200.0,,00-0023316
TB,2013,Gary Gibson,95,75.0,312.0,,00-0023327
TEN,2013,Nate Washington,85,73.0,183.0,,00-0023367
MIA,2013,Cameron Wake,91,75.0,258.0,Penn State,00-0023368
KC,2013,Alex Smith,11,76.0,217.0,Utah,00-0023436
SD,2013,Ronnie Brown,23,72.0,223.0,,00-0023437
CIN,2013,Adam Jones,24,70.0,180.0,West Virginia,00-0023441
NYG,2013,Antrel Rolle,26,72.0,206.0,Miami (Fla.),00-0023443
SF,2013,Carlos Rogers,22,72.0,192.0,,00-0023444
DAL,2013,DeMarcus Ware,94,76.0,258.0,Troy,00-0023445
CAR,2013,Thomas Davis,58,73.0,235.0,Georgia,00-0023448
KC,2013,Derrick Johnson,56,75.0,242.0,Texas,00-0023449
BLT,2013,Marcus Spears,96,76.0,315.0,,00-0023455
GB,2013,Aaron Rodgers,12,74.0,225.0,California,00-0023459
CLV,2013,Jason Campbell,17,77.0,230.0,,00-0023460
TEN,2013,Chris Spencer,60,75.0,308.0,,00-0023461
ATL,2013,Roddy White,84,72.0,211.0,Alabama-Birmingham,00-0023462
PIT,2013,Heath Miller,83,77.0,256.0,Virginia,00-0023465
NYG,2013,Mike Patterson,93,73.0,300.0,,00-0023466
NE,2013,Logan Mankins,70,76.0,308.0,Fresno State,00-0023467
NYG,2013,David Baas,64,76.0,312.0,,00-0023468
TEN,2013,Michael Roos,71,79.0,313.0,,00-0023476
OAK,2013,Kevin Burnett,94,75.0,230.0,,00-0023477
NYG,2013,Corey Webster,23,72.0,200.0,,00-0023478
CIN,2013,Mike Nugent,2,70.0,190.0,Ohio State,00-0023482
OAK,2013,Khalif Barnes,69,78.0,321.0,Washington,00-0023487
ATL,2013,Jonathan Babineaux,95,74.0,300.0,Iowa,00-0023494
TB,2013,Vincent Jackson,83,77.0,230.0,Northern Colorado,00-0023496
SF,2013,Frank Gore,21,69.0,217.0,Miami,00-0023500
CIN,2013,Alex Smith,81,76.0,250.0,Stanford,00-0023506
NYG,2013,Justin Tuck,91,77.0,268.0,Notre Dame,00-0023509
PHI,2013,Evan Mathis,69,77.0,298.0,Alabama,00-0023514
MIA,2013,Richie Incognito,68,75.0,319.0,Nebraska,00-0023516
SF,2013,Adam Snyder,68,78.0,325.0,,00-0023529
KC,2013,Dustin Colquitt,2,75.0,210.0,Tennessee,00-0023534
DAL,2013,Kyle Orton,18,76.0,228.0,,00-0023541
NYG,2013,Brandon Jacobs,34,76.0,264.0,,00-0023545
TEN,2013,David Stewart,76,79.0,313.0,,00-0023548
PHI,2013,Todd Herremans,79,78.0,321.0,Saginaw Valley,00-0023560
DET,2013,Dylan Gandy,65,75.0,295.0,,00-0023563
NO,2013,Darren Sproles,43,66.0,190.0,Kansas State,00-0023564
BLT,2013,Chris Canty,99,79.0,317.0,Virginia,00-0023566
SL,2013,Matt Giordano,27,71.0,208.0,,00-0023569
TB,2013,Dan Orlovsky,6,77.0,230.0,Connecticut,00-0023578
PHI,2013,Trent Cole,58,75.0,270.0,Cincinnati,00-0023579
CIN,2013,Michael Boley,53,75.0,230.0,,00-0023593
CAR,2013,Geoff Hangartner,63,77.0,305.0,,00-0023602
NE,2013,Will Svitek,74,78.0,310.0,,00-0023620
DET,2013,C.J. Mosley,99,74.0,310.0,Missouri,00-0023624
DEN,2013,Joel Dreessen,81,76.0,245.0,,00-0023630
HST,2013,Chris Myers,55,76.0,286.0,,00-0023633
MIN,2013,Joe Berger,61,77.0,305.0,Michigan Tech,00-0023639
CAR,2013,Derek Anderson,3,78.0,240.0,Oregon State,00-0023645
DEN,2013,Kevin Vickerson,99,77.0,328.0,,00-0023648
CHI,2013,Jay Ratliff,96,76.0,303.0,Auburn,00-0023656
MIN,2013,Matt Cassel,16,76.0,228.0,USC,00-0023662
BLT,2013,Billy Bajema,86,76.0,259.0,,00-0023679
TEN,2013,Ryan Fitzpatrick,4,74.0,223.0,Harvard,00-0023682
CAR,2013,Chase Blackburn,93,75.0,245.0,,00-0023693
MIA,2013,Dimitri Patterson,24,70.0,200.0,,00-0023727
KC,2013,Thomas Gafford,43,74.0,250.0,Houston,00-0023740
SEA,2013,Jon Ryan,9,72.0,217.0,Regina (Canada),00-0023742
BUF,2013,Mario Williams,94,78.0,292.0,North Carolina State,00-0023750
OAK,2013,Mike Brisiel,65,77.0,310.0,,00-0023846
DEN,2013,Matt Prater,5,70.0,195.0,Central Florida,00-0023853
OAK,2013,Jason Hunter,93,76.0,270.0,,00-0023890
TB,2013,Donald Penn,70,77.0,340.0,Utah State,00-0023894
NYJ,2013,Garrett McIntyre,50,75.0,255.0,,00-0023904
GB,2013,Jarrett Bush,24,72.0,200.0,,00-0023918
CIN,2013,Dennis Roland,74,81.0,315.0,,00-0023920
DAL,2013,Miles Austin,19,74.0,216.0,"Monmouth, N.J.",00-0023921
WAS,2013,Stephen Bowen,72,77.0,310.0,Hofstra,00-0023954
DAL,2013,Micheal Spurlock,15,71.0,210.0,,00-0023968
DET,2013,Micheal Spurlock,15,71.0,210.0,,00-0023968
NE,2013,Steve Gregory,28,71.0,200.0,,00-0023998
NO,2013,Tom Johnson,96,75.0,288.0,Southern Mississippi,00-0024030
GB,2013,Tramon Williams,38,71.0,191.0,Louisiana Tech,00-0024061
SEA,2013,Tony McDaniel,99,79.0,305.0,Tennessee,00-0024102
